1988.1723 1984.4823 -52.6549 -49.4840 2016.9780 1957.2460 1982.3926 1990.1733 -64.2430
1173.7608 1171.6404 -31.1145 -29.4181 1190.4864 1155.4774 1170.1152 1175.0453 -38.0378
563.3954 562.1804 -15.2521 -14.1821 570.1016 553.7947 560.8034 563.0493 -18.8888
1682.9125 1680.0785 -44.4956 -42.3604 1707.1806 1656.3702 1678.0591 1684.1802 -54.1920
360.2705 360.3643 -9.6269 -10.4013 363.7435 352.6002 358.6206 357.8044 -11.9258
1275.8146 1273.7223 -33.8178 -32.2993 1293.8231 1255.3668 1271.8977 1276.4841 -41.1480
970.1984 968.6526 -25.6997 -24.5828 983.9257 954.8980 967.1552 971.1527 -31.2815
1275.8574 1273.6728 -33.8890 -32.1967 1293.7342 1255.3395 1271.8181 1276.5196 -41.1909
1377.6472 1375.4028 -36.5286 -34.8590 1397.1293 1355.5190 1373.4733 1378.2944 -44.3901
1479.8951 1477.5818 -39.3176 -37.7181 1500.2797 1455.2785 1475.2623 1479.3903 -47.7568
462.0164 461.9299 -12.3399 -12.8762 467.1533 452.8213 460.0462 460.1465 -14.8148
766.9135 766.0449 -20.3288 -20.0216 777.2995 754.0344 764.4051 766.7138 -24.5966
155.9166 155.0943 -4.6438 -3.5424 156.6908 153.2177 154.2793 156.0779 -6.0086
2293.7783 2289.7145 -60.7844 -57.3450 2326.9338 2257.5773 2287.2526 2295.4230 -73.8987
1581.4390 1578.9080 -41.9729 -40.0671 1603.6885 1555.7098 1576.6971 1581.6760 -50.9397
1072.7098 1071.3490 -28.5205 -27.8656 1087.1148 1054.2816 1069.2450 1071.7310 -34.4690
1275.8340 1273.9633 -33.8077 -32.5226 1293.8991 1255.1990 1272.0746 1276.2853 -40.9562
766.7361 765.8731 -20.3134 -19.9235 777.3644 754.1538 764.3491 766.9660 -24.5112
1072.5026 1070.9618 -28.5546 -27.5628 1087.0998 1054.5121 1069.0465 1072.1442 -34.5327
766.7203 765.8570 -20.3193 -19.9257 777.3735 754.1599 764.3635 766.9634 -24.5191
868.4720 867.4156 -23.0067 -22.4003 880.7005 854.4135 865.8717 868.9390 -27.7593
868.1650 867.0465 -22.9405 -22.1763 880.7929 854.7108 865.7330 869.3788 -27.7480
767.1908 766.3473 -20.5089 -20.0776 777.0460 753.6672 764.4683 766.2002 -24.6958
970.5528 968.9269 -25.9909 -24.6030 983.5997 954.4660 967.2236 970.5618 -31.4825
767.0337 766.1158 -20.4992 -19.9814 777.1341 753.8386 764.4209 766.4738 -24.6932
1072.0748 1070.6486 -28.4144 -27.4440 1087.3246 1054.8188 1068.9816 1072.6668 -34.3031
766.6226 765.8388 -20.3142 -19.8999 777.3612 754.1608 764.3863 766.9025 -24.5280
1581.3293 1578.8756 -42.0059 -40.0638 1603.7492 1555.6900 1576.7075 1581.8220 -50.7527
1784.6358 1781.5524 -47.4009 -44.6540 1810.3486 1756.4775 1779.4906 1786.1718 -57.4062
970.5214 968.9254 -26.0093 -24.6179 983.6167 954.4473 967.2542 970.5574 -31.4480
1275.7931 1274.0338 -33.8579 -32.5781 1293.9291 1255.0942 1272.1298 1276.2878 -40.7784
970.3977 969.2692 -25.7690 -25.0728 983.9566 954.4000 967.5639 970.4560 -31.0240
1174.2483 1172.6366 -31.2832 -30.1283 1190.4260 1154.6390 1170.6625 1173.9473 -37.7054
155.5736 155.9882 -4.1251 -4.7283 157.5761 152.9986 155.1149 155.8480 -4.7916
1377.4018 1374.9897 -36.7318 -34.4408 1396.9805 1355.6010 1373.2568 1378.6256 -44.4380
766.9677 766.3026 -20.4406 -20.2137 777.3015 753.7464 764.5903 766.4481 -24.3913
1581.0076 1578.5287 -41.9899 -39.7367 1603.7562 1555.9042 1576.4634 1582.3613 -50.5900
359.3712 359.4866 -9.5686 -9.9157 364.1140 353.1951 358.3221 359.2138 -11.3752
766.3578 765.3929 -20.4014 -19.5517 777.3682 754.3797 764.1531 767.4813 -24.4607
868.3160 867.2011 -23.1332 -22.2023 880.6676 854.4355 865.7664 869.2074 -27.6624
868.4284 867.2058 -23.2283 -22.0979 880.4739 854.3520 865.7269 868.9620 -27.9090
1479.4645 1477.1902 -39.4074 -37.4669 1500.3953 1455.4327 1475.1471 1479.9860 -47.4465
970.2930 969.0619 -25.8669 -24.8798 983.9163 954.4499 967.4416 970.7121 -30.9856
1682.6097 1679.9705 -44.6374 -42.2747 1707.2377 1656.2780 1678.0766 1684.4212 -53.8226
563.1992 562.7363 -15.1607 -14.8470 570.5715 553.4456 561.2979 562.9986 -17.9221
970.2856 969.2248 -25.8098 -25.0683 984.0453 954.3825 967.5533 970.7092 -30.7543
156.1272 156.9586 -4.2585 -5.2604 157.1864 152.2071 155.6420 154.0618 -5.2028
1682.5845 1680.0543 -44.6015 -42.3848 1707.3185 1656.2457 1678.1552 1684.4110 -53.6929
970.3437 969.3475 -25.8287 -25.1372 983.9933 954.2791 967.6320 970.4566 -30.8184
1988.4371 1985.2998 -52.8678 -50.0736 2016.9768 1956.4687 1982.8837 1989.3793 -63.7167
1377.5538 1375.5529 -36.7185 -34.9156 1397.0779 1355.2115 1373.6126 1378.1051 -44.1244
1275.4921 1273.8770 -33.8602 -32.4716 1294.0118 1255.1614 1272.0940 1276.5787 -40.5261
1581.1405 1578.8597 -42.0539 -40.0673 1603.8148 1555.6274 1576.7591 1581.9342 -50.4908
970.5199 969.2911 -26.0314 -24.9424 983.7319 954.1526 967.5157 970.3064 -31.0668
1072.4050 1071.3381 -28.6007 -27.8754 1087.2107 1054.1697 1069.3336 1071.8693 -34.0670
868.6037 867.8771 -23.1705 -22.7121 880.6696 853.9301 866.1565 868.4567 -27.4512
1377.7629 1376.1225 -36.6727 -35.3657 1397.1454 1354.8513 1373.9153 1377.5947 -43.8636
2395.2521 2391.2180 -63.6155 -59.8070 2430.3408 2357.7030 2388.8494 2397.5513 -76.7715
2089.8389 2086.6734 -55.4285 -52.5207 2120.5147 2056.9317 2084.3944 2091.7168 -66.7204
1377.3203 1375.0848 -36.8116 -34.5268 1397.0332 1355.4434 1373.3575 1378.6267 -44.1638
970.6915 969.6198 -26.0839 -25.1167 983.6288 953.8735 967.6623 969.8365 -31.0717
1377.1090 1375.3083 -36.5627 -34.9080 1397.4027 1355.4849 1373.6157 1378.6838 -43.7276
155.9362 156.6948 -4.3206 -5.1789 157.4723 152.3333 155.4682 155.0767 -4.5226
1479.0855 1477.0356 -39.3470 -37.4277 1500.5857 1455.5481 1475.1555 1480.3694 -47.0773
1682.8463 1680.4512 -44.7767 -42.5843 1707.1743 1655.8194 1678.3203 1683.9078 -53.6189
664.7980 664.5061 -17.7805 -17.6092 674.1284 653.5865 663.0411 664.9510 -20.7504
1682.8916 1680.6094 -44.7538 -42.7431 1707.2280 1655.7312 1678.4367 1683.7630 -53.5411
665.0378 664.5884 -17.9498 -17.5590 673.9299 653.4003 663.0055 664.7278 -20.9135
1072.0888 1070.4890 -28.8534 -27.0737 1086.9369 1054.5249 1068.8456 1072.5186 -34.4458
868.6325 867.6718 -23.4032 -22.4335 880.4602 853.8724 865.9997 868.5269 -27.6050
1173.6996 1172.1667 -31.3750 -29.7956 1190.5422 1154.8292 1170.5007 1174.6526 -37.3325
563.3114 562.8798 -15.4018 -14.8195 570.3649 553.1233 561.3488 562.6769 -17.9264
1682.4130 1679.9900 -44.7047 -42.3012 1707.3106 1656.1710 1678.1462 1684.5251 -53.4975
1173.6774 1172.1573 -31.3779 -29.7950 1190.5464 1154.8297 1170.5143 1174.6449 -37.3304
766.3083 765.8801 -20.4354 -19.9515 777.5001 753.9710 764.4860 767.1455 -23.9191
359.6165 360.0867 -9.7831 -10.3197 364.1137 352.5777 358.6101 358.8196 -10.8340
664.3385 664.0531 -17.7128 -17.3334 674.2493 653.9250 662.9046 665.4658 -20.6823
665.1286 664.6185 -18.0932 -17.4483 673.7011 653.2483 662.9917 664.4046 -21.1435
1989.0449 1984.7250 -52.5053 -49.4852 2016.5399 1957.3144 1982.2403 1989.3331 -65.4094
